country,year,co2_emissions,greenhouse_gas_emissions,cereal_yield,population_growth,GDP,fresh_water,urban_population,renewable_electricity,total_population,renewable_energy_consumption
Lithuania,1992,,,,,,,,,,
Lithuania,1991,,,,,,,,,,
Lithuania,1990,,,,,,,,,,
Madagascar,2020,,,,,13051441203.4474,,,,,
Madagascar,2019,,,,,14104664677.9627,,,,,
Madagascar,2018,,,,,13760033282.6071,,,,,
Madagascar,2017,,,,,13176313593.5509,,,,,
Madagascar,2016,,,,,11848613859.5279,,,,,
Madagascar,2015,,,,,11323020699.9128,,,,,
Madagascar,2014,,,,,12522957401.0395,,,,,
Madagascar,2013,,,,,12423555457.0352,,,,,
Madagascar,2012,,,,,11578975063.7975,,,,,
Madagascar,2011,,,,,11551819617.6271,,,,,
Madagascar,2010,,,,,9982711338.11814,,,,,
Madagascar,2009,,,,,9616879407.59474,,,,,
Madagascar,2008,,,,,10725137721.5622,,,,,
Madagascar,2007,,,,,8524620890.88039,,,,,
Madagascar,2006,,,,,6395712491.75146,,,,,
Madagascar,2005,,,,,5859269751.63826,,,,,
Madagascar,2004,,,,,5064732625.39054,,,,,
Madagascar,2003,,,,,6372498891.38118,,,,,
Madagascar,2002,,,,,5351701664.71362,,,,,
Madagascar,2001,,,,,5438332600.53228,,,,,
Madagascar,2000,,,,,4629247204.9853,,,,,
Madagascar,1999,,,,,4277903780.29131,,,,,
Madagascar,1998,,,,,4401967634.08547,,,,,
Madagascar,1997,,,,,4262965421.14559,,,,,
Madagascar,1996,,,,,4931861036.68369,,,,,
Madagascar,1995,,,,,3838100902.25012,,,,,
Madagascar,1994,,,,,3522227094.14223,,,,,
Madagascar,1993,,,,,4063298919.2868,,,,,
Madagascar,1992,,,,,3714966675.01207,,,,,
Madagascar,1991,,,,,3254713056.02171,,,,,
Madagascar,1990,,,,,3931334870.6285,,,,,
Russian Federation,2020,,,,,1493075887459.81,,,,,
Russian Federation,2019,,,,,1693114993990.49,,,,,
Russian Federation,2018,,,,,1657328764645.93,,,,,
Russian Federation,2017,,,,,1574199355092.71,,,,,
Russian Federation,2016,,,,,1276786344534.27,,,,,
Russian Federation,2015,,,,,1363482179761.17,,,,,
Russian Federation,2014,,,,,2059241582146.11,,,,,
Russian Federation,2013,,,,,2292470104248.18,,,,,
Russian Federation,2012,,,,,2208293528673.97,,,,,
Russian Federation,2011,,,,,2045922727569.78,,,,,
Russian Federation,2010,,,,,1524916698232.71,,,,,
Russian Federation,2009,,,,,1222645887209.32,,,,,
Russian Federation,2008,,,,,1660848058303.11,,,,,
Russian Federation,2007,,,,,1299703459799.96,,,,,
Russian Federation,2006,,,,,989932059220.667,,,,,
Russian Federation,2005,,,,,764015982495.676,,,,,
Russian Federation,2004,,,,,591016690742.798,,,,,
Russian Federation,2003,,,,,430347420194.66,,,,,
Russian Federation,2002,,,,,345470494417.863,,,,,
Russian Federation,2001,,,,,306602070620.5,,,,,
Russian Federation,2000,,,,,259710142196.943,,,,,
Russian Federation,1999,,,,,195907128350.934,,,,,
Russian Federation,1998,,,,,270955486862.442,,,,,
Russian Federation,1997,,,,,404928954191.876,,,,,
Russian Federation,1996,,,,,391724890744.498,,,,,
Russian Federation,1995,,,,,395537185734.854,,,,,
Russian Federation,1994,,,,,395077301248.464,,,,,
Russian Federation,1993,,,,,435083713850.837,,,,,
Russian Federation,1992,,,,,460290556900.726,,,,,
Russian Federation,1991,,,,,517962962962.963,,,,,
Russian Federation,1990,,,,,516814274021.956,,,,,
Suriname,2020,,,,,2911807496.20227,,,,,
Suriname,2019,,,,,4016040575.08796,,,,,
Suriname,2018,,,,,3996198760.32389,,,,,
Suriname,2017,,,,,3591679371.03991,,,,,
Suriname,2016,,,,,3317421499.77314,,,,,
Suriname,2015,,,,,5126238146.34146,,,,,
Suriname,2014,,,,,5240606060.60606,,,,,
Suriname,2013,,,,,5145757575.75758,,,,,
Suriname,2012,,,,,4980000000.0,,,,,
Suriname,2011,,,,,4422276621.78703,,,,,
Suriname,2010,,,,,4368371528.30474,,,,,
Suriname,2009,,,,,3875409836.06557,,,,,
Suriname,2008,,,,,3532969034.60838,,,,,
Suriname,2007,,,,,2936612021.85792,,,,,
Suriname,2006,,,,,2626380435.17877,,,,,
Suriname,2005,,,,,1793410617.00935,,,,,
Suriname,2004,,,,,1484092538.40527,,,,,
Suriname,2003,,,,,1274190311.41869,,,,,
Suriname,2002,,,,,1093574468.08511,,,,,
Suriname,2001,,,,,834279357.798165,,,,,
Suriname,2000,,,,,947671969.69697,,,,,
Suriname,1999,,,,,886290697.674419,,,,,
Suriname,1998,,,,,1110850000.0,,,,,
Suriname,1997,,,,,926422500.0,,,,,
Suriname,1996,,,,,861372046.454058,,,,,
Suriname,1995,,,,,691590497.737557,,,,,
Suriname,1994,,,,,605492537.313433,,,,,
Suriname,1993,,,,,428764705.882353,,,,,
Suriname,1992,,,,,404600000.0,,,,,
Suriname,1991,,,,,448100000.0,,,,,
Suriname,1990,,,,,388400000.0,,,,,
Sweden,2020,,,,,547054174235.876,,,,,
Sweden,2019,,,,,533879529188.454,,,,,
Sweden,2018,,,,,555455371487.089,,,,,
Sweden,2017,,,,,541018749769.097,,,,,
Sweden,2016,,,,,515654671469.547,,,,,
Sweden,2015,,,,,505103781349.757,,,,,
Sweden,2014,,,,,581964017237.095,,,,,
Sweden,2013,,,,,586841821796.891,,,,,
Sweden,2012,,,,,552483727282.802,,,,,
Sweden,2011,,,,,574094112972.733,,,,,
Sweden,2010,,,,,495812558843.31,,,,,
Sweden,2009,,,,,436535921119.119,,,,,
Sweden,2008,,,,,517706214656.407,,,,,
Sweden,2007,,,,,491254769728.812,,,,,
Sweden,2006,,,,,423090618042.966,,,,,
Sweden,2005,,,,,392218701192.925,,,,,
Sweden,2004,,,,,385118743610.143,,,,,
Sweden,2003,,,,,334337040046.622,,,,,
Sweden,2002,,,,,266848422377.999,,,,,
Sweden,2001,,,,,242395011586.562,,,,,
Sweden,2000,,,,,262834187366.578,,,,,
Sweden,1999,,,,,274071242574.57,,,,,
Sweden,1998,,,,,270810151170.431,,,,,
Sweden,1997,,,,,268146349551.014,,,,,
Sweden,1996,,,,,291745732990.835,,,,,
Sweden,1995,,,,,267307061910.144,,,,,
Sweden,1994,,,,,229034457106.495,,,,,
Sweden,1993,,,,,212952606992.293,,,,,
Sweden,1992,,,,,284319488252.297,,,,,
Sweden,1991,,,,,274230545848.399,,,,,
Sweden,1990,,,,,261846636897.068,,,,,
Togo,2020,,,,,7389329392.7704,,,,,
Togo,2019,,,,,6992656428.93581,,,,,
Togo,2018,,,,,7029217931.75029,,,,,
Togo,2017,,,,,6395472028.24361,,,,,
Togo,2016,,,,,6031632014.86013,,,,,
Togo,2015,,,,,5681469374.10362,,,,,
Togo,2014,,,,,6217047648.63985,,,,,
Togo,2013,,,,,5872790935.48729,,,,,
Togo,2012,,,,,5263522037.22724,,,,,
Togo,2011,,,,,5262368232.30347,,,,,
Togo,2010,,,,,4660369658.37123,,,,,
Togo,2009,,,,,4592147227.9068,,,,,
Togo,2008,,,,,4516616223.91031,,,,,
Togo,2007,,,,,3618281293.07928,,,,,
Togo,2006,,,,,3195618966.30736,,,,,
Togo,2005,,,,,3100356551.92876,,,,,
Togo,2004,,,,,3071152629.2959,,,,,
Togo,2003,,,,,2875255592.53666,,,,,
Togo,2002,,,,,2319268823.40971,,,,,
Togo,2001,,,,,2014516700.52675,,,,,
Togo,2000,,,,,2027363116.95413,,,,,
Togo,1999,,,,,2142574540.97524,,,,,
Togo,1998,,,,,2157078792.4713,,,,,
Togo,1997,,,,,2036956850.59888,,,,,
Togo,1996,,,,,1991429217.6411,,,,,
Togo,1995,,,,,1779348593.14893,,,,,
Togo,1994,,,,,1335309429.65899,,,,,
Togo,1993,,,,,1676225629.24127,,,,,
Togo,1992,,,,,2300598696.19391,,,,,
Togo,1991,,,,,2177399825.45509,,,,,
Togo,1990,,,,,2212905422.64086,,,,,
Zimbabwe,2020,,,,,21509698406.1116,,,,,
Zimbabwe,2019,,,,,21832234925.5021,,,,,
Zimbabwe,2018,,,,,34156069918.0609,,,,,
Zimbabwe,2017,,,,,17584890936.6523,,,,,
Zimbabwe,2016,,,,,20548678100.0,,,,,
Zimbabwe,2015,,,,,19963120600.0,,,,,
Zimbabwe,2014,,,,,19495519600.0,,,,,
Zimbabwe,2013,,,,,19091020000.0,,,,,
Zimbabwe,2012,,,,,17114849900.0,,,,,
Zimbabwe,2011,,,,,14101920300.0,,,,,
Zimbabwe,2010,,,,,12041655200.0,,,,,
Zimbabwe,2009,,,,,9665793300.0,,,,,
Zimbabwe,2008,,,,,4415702800.0,,,,,
Zimbabwe,2007,,,,,5291950100.0,,,,,
Zimbabwe,2006,,,,,5443896500.0,,,,,
Zimbabwe,2005,,,,,5755215200.0,,,,,
Zimbabwe,2004,,,,,5805598400.0,,,,,
Zimbabwe,2003,,,,,5727591800.0,,,,,
Zimbabwe,2002,,,,,6342116400.0,,,,,
Zimbabwe,2001,,,,,6777384700.0,,,,,
Zimbabwe,2000,,,,,6689957600.0,,,,,
Zimbabwe,1999,,,,,6858013100.0,,,,,
Zimbabwe,1998,,,,,6401968200.0,,,,,
Zimbabwe,1997,,,,,8529571600.0,,,,,
Zimbabwe,1996,,,,,8553146600.0,,,,,
Zimbabwe,1995,,,,,7111270700.0,,,,,
Zimbabwe,1994,,,,,6890675000.0,,,,,
Zimbabwe,1993,,,,,6563813300.0,,,,,
Zimbabwe,1992,,,,,6751472200.0,,,,,
Zimbabwe,1991,,,,,8641481700.0,,,,,
Zimbabwe,1990,,,,,8783816700.0,,,,,
Antigua and Barbuda,2020,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2019,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2018,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2017,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2016,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2015,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2014,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2013,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2012,,,,,,8.46153846153846,,,,
Antigua and Barbuda,2011,,,,,,8.65384615384615,,,,
Antigua and Barbuda,2010,,,,,,8.84615384615385,,,,
Antigua and Barbuda,2009,,,,,,9.03846153846154,,,,
Antigua and Barbuda,2008,,,,,,9.23076923076923,,,,
Antigua and Barbuda,2007,,,,,,9.42307692307692,,,,
Antigua and Barbuda,2006,,,,,,9.61538461538462,,,,
Antigua and Barbuda,2005,,,,,,9.80769230769231,,,,
Antigua and Barbuda,2004,,,,,,9.37179480769231,,,,
Antigua and Barbuda,2003,,,,,,8.9358975,,,,
Antigua and Barbuda,2002,,,,,,8.5,,,,
Antigua and Barbuda,2001,,,,,,8.0641025,,,,
Antigua and Barbuda,2000,,,,,,7.62820519230769,,,,
Antigua and Barbuda,1999,,,,,,7.19230769230769,,,,
Antigua and Barbuda,1998,,,,,,6.75641019230769,,,,
Antigua and Barbuda,1997,,,,,,6.32051288461539,,,,
Antigua and Barbuda,1996,,,,,,5.88461538461539,,,,
Antigua and Barbuda,1995,,,,,,5.44871788461539,,,,
Antigua and Barbuda,1994,,,,,,5.01282057692308,,,,
Antigua and Barbuda,1993,,,,,,4.57692307692308,,,,
Antigua and Barbuda,1992,,,,,,4.14102557692308,,,,
Antigua and Barbuda,1991,,,,,,3.70512826923077,,,,
Antigua and Barbuda,1990,,,,,,3.26923076923077,,,,
Costa Rica,2020,,,,,,2.77529203539823,,,,
Costa Rica,2019,,,,,,2.77710619469027,,,,
Costa Rica,2018,,,,,,2.70235398230088,,,,
Costa Rica,2017,,,,,,2.15929203539823,,,,
Costa Rica,2016,,,,,,2.58646902654867,,,,
Costa Rica,2015,,,,,,2.82656460176991,,,,
Costa Rica,2014,,,,,,2.42804424778761,,,,
Costa Rica,2013,,,,,,2.18240796460177,,,,
Costa Rica,2012,,,,,,2.06931061946903,,,,
Costa Rica,2011,,,,,,,,,,
Costa Rica,2010,,,,,,,,,,
Costa Rica,2009,,,,,,,,,,
Costa Rica,2008,,,,,,,,,,
Costa Rica,2007,,,,,,,,,,
Costa Rica,2006,,,,,,,,,,
Costa Rica,2005,,,,,,,,,,
Costa Rica,2004,,,,,,,,,,
Costa Rica,2003,,,,,,,,,,
Costa Rica,2002,,,,,,,,,,
Costa Rica,2001,,,,,,,,,,
Costa Rica,2000,,,,,,,,,,
Costa Rica,1999,,,,,,,,,,
Costa Rica,1998,,,,,,,,,,
Costa Rica,1997,,,,,,,,,,
Costa Rica,1996,,,,,,,,,,
Costa Rica,1995,,,,,,,,,,
Costa Rica,1994,,,,,,,,,,
Costa Rica,1993,,,,,,,,,,
Costa Rica,1992,,,,,,,,,,
Costa Rica,1991,,,,,,,,,,
Costa Rica,1990,,,,,,,,,,
Curacao,2020,,,,,,,,,,
Curacao,2019,,,,,,,,,,
Curacao,2018,,,,,,,,,,
Curacao,2017,,,,,,,,,,
Curacao,2016,,,,,,,,,,
Curacao,2015,,,,,,,,,,
Curacao,2014,,,,,,,,,,
Curacao,2013,,,,,,,,,,
Curacao,2012,,,,,,,,,,
Curacao,2011,,,,,,,,,,
Curacao,2010,,,,,,,,,,
Curacao,2009,,,,,,,,,,
Curacao,2008,,,,,,,,,,
Curacao,2007,,,,,,,,,,
Curacao,2006,,,,,,,,,,
Curacao,2005,,,,,,,,,,
Curacao,2004,,,,,,,,,,
Curacao,2003,,,,,,,,,,
Curacao,2002,,,,,,,,,,
Curacao,2001,,,,,,,,,,
Curacao,2000,,,,,,,,,,
Curacao,1999,,,,,,,,,,
Curacao,1998,,,,,,,,,,
Curacao,1997,,,,,,,,,,
Curacao,1996,,,,,,,,,,
Curacao,1995,,,,,,,,,,
Curacao,1994,,,,,,,,,,
Curacao,1993,,,,,,,,,,
Curacao,1992,,,,,,,,,,
Curacao,1991,,,,,,,,,,
Curacao,1990,,,,,,,,,,
Algeria,2020,,,,,,87.152129456744,,,,
Algeria,2019,,,,,,87.152129456744,,,,
Algeria,2018,,,,,,87.152129456744,,,,
Algeria,2017,,,,,,87.152129456744,,,,
Algeria,2016,,,,,,82.0663287987908,,,,
Algeria,2015,,,,,,79.6123410687294,,,,
Algeria,2014,,,,,,76.1921697634925,,,,
Algeria,2013,,,,,,72.7719984591447,,,,
Algeria,2012,,,,,,69.3518271539077,,,,
Algeria,2011,,,,,,67.8701929945763,,,,
Algeria,2010,,,,,,66.2996462354406,,,,
Algeria,2009,,,,,,64.7290994771939,,,,
Algeria,2008,,,,,,63.1585527180581,,,,
Algeria,2007,,,,,,61.5880059598115,,,,
Algeria,2006,,,,,,60.0174592015649,,,,
Algeria,2005,,,,,,58.4469124424291,,,,
Algeria,2004,,,,,,56.8763656841825,,,,
Algeria,2003,,,,,,55.3058189250467,,,,
Algeria,2002,,,,,,53.7352721668,,,,
Algeria,2001,,,,,,51.6330280670401,,,,
Algeria,2000,,,,,,50.0852752654041,,,,
Algeria,1999,,,,,,49.0209106268338,,,,
Algeria,1998,,,,,,47.9565459882635,,,,
Algeria,1997,,,,,,46.8921813496933,,,,
Algeria,1996,,,,,,45.827816711123,,,,
Algeria,1995,,,,,,44.7634520716636,,,,
Algeria,1994,,,,,,43.6990874330933,,,,
Algeria,1993,,,,,,42.634722794523,,,,
Algeria,1992,,,,,,41.5703581559527,,,,
Algeria,1991,,,,,,40.5059935173824,,,,
Algeria,1990,,,,,,39.4416288788121,,,,
Lesotho,2020,,,,,,0.837476099426386,,,,
Lesotho,2019,,,,,,0.837476099426386,,,,
Lesotho,2018,,,,,,0.837476099426386,,,,
Lesotho,2017,,,,,,0.837476099426386,,,,
Lesotho,2016,,,,,,0.837476099426386,,,,
Lesotho,2015,,,,,,0.837476099426386,,,,
Lesotho,2014,,,,,,0.837476099426386,,,,
Lesotho,2013,,,,,,0.837476099426386,,,,
Lesotho,2012,,,,,,0.837476099426386,,,,
Lesotho,2011,,,,,,0.837476099426386,,,,
Lesotho,2010,,,,,,0.837476099426386,,,,
Lesotho,2009,,,,,,0.837476099426386,,,,
Lesotho,2008,,,,,,0.837476099426386,,,,
Lesotho,2007,,,,,,0.837476099426386,,,,
Lesotho,2006,,,,,,0.837476099426386,,,,
Lesotho,2005,,,,,,0.837476099426386,,,,
Lesotho,2004,,,,,,0.837476099426386,,,,
Lesotho,2003,,,,,,0.837476099426386,,,,
Lesotho,2002,,,,,,0.837476099426386,,,,
Lesotho,2001,,,,,,0.837476099426386,,,,
Lesotho,2000,,,,,,0.837476099426386,,,,
Lesotho,1999,,,,,,0.811001617590822,,,,
Lesotho,1998,,,,,,0.823086728489484,,,,
Lesotho,1997,,,,,,0.835171839388145,,,,
Lesotho,1996,,,,,,0.847256950286807,,,,
Lesotho,1995,,,,,,0.859342059273423,,,,
Lesotho,1994,,,,,,0.871427170172084,,,,
Lesotho,1993,,,,,,0.883512281070746,,,,
Lesotho,1992,,,,,,0.895597391969407,,,,
Lesotho,1991,,,,,,0.907682502868069,,,,
Lesotho,1990,,,,,,0.91976761376673,,,,
Lithuania,2020,,,,,,1.64547218628719,,,,
Lithuania,2019,,,,,,1.64547218628719,,,,
Lithuania,2018,,,,,,1.64547218628719,,,,
Lithuania,2017,,,,,,1.67529107373868,,,,
Lithuania,2016,,,,,,1.99159120310479,,,,
Lithuania,2015,,,,,,2.46959896507115,,,,
Lithuania,2014,,,,,,2.3130659767141,,,,
Lithuania,2013,,,,,,2.89262613195343,,,,
Lithuania,2012,,,,,,3.47218628719276,,,,
Lithuania,2011,,,,,,4.05174644243208,,,,
Lithuania,2010,,,,,,6.69987063389392,,,,
Lithuania,2009,,,,,,9.34799482535576,,,,
Lithuania,2008,,,,,,11.9961190168176,,,,
Lithuania,2007,,,,,,14.6442432082794,,,,
Lithuania,2006,,,,,,14.9560155239327,,,,
Lithuania,2005,,,,,,15.267787839586,,,,
Lithuania,2004,,,,,,15.9269081500647,,,,
Lithuania,2003,,,,,,16.5860284605433,,,,
Lithuania,2002,,,,,,17.245148771022,,,,
Lithuania,2001,,,,,,17.9042690815006,,,,
Lithuania,2000,,,,,,19.6067270375162,,,,
Lithuania,1999,,,,,,21.3091849935317,,,,
Lithuania,1998,,,,,,23.0116429495472,,,,
Lithuania,1997,,,,,,24.7141009055627,,,,
Lithuania,1996,,,,,,26.4165588615783,,,,
Lithuania,1995,,,,,,28.1190168175938,,,,
Lithuania,1994,,,,,,,,,,
Lithuania,1993,,,,,,,,,,
Lithuania,1992,,,,,,,,,,
Lithuania,1991,,,,,,,,,,
Lithuania,1990,,,,,,,,,,
Madagascar,2020,,,,,,3.9933234421365,,,,
Madagascar,2019,,,,,,3.9933234421365,,,,
Madagascar,2018,,,,,,3.9933234421365,,,,
Madagascar,2017,,,,,,3.9933234421365,,,,
Madagascar,2016,,,,,,3.9933234421365,,,,
Madagascar,2015,,,,,,3.9933234421365,,,,
Madagascar,2014,,,,,,3.9933234421365,,,,
Madagascar,2013,,,,,,3.9933234421365,,,,
Madagascar,2012,,,,,,3.9933234421365,,,,
Madagascar,2011,,,,,,3.9933234421365,,,,
Madagascar,2010,,,,,,3.9933234421365,,,,
Madagascar,2009,,,,,,3.9933234421365,,,,
Madagascar,2008,,,,,,3.9933234421365,,,,
Madagascar,2007,,,,,,3.9933234421365,,,,
Madagascar,2006,,,,,,3.9933234421365,,,,
Madagascar,2005,,,,,,3.9933234421365,,,,
Madagascar,2004,,,,,,3.98810682492582,,,,
Madagascar,2003,,,,,,3.98289020771513,,,,
Madagascar,2002,,,,,,3.97767359050445,,,,
Madagascar,2001,,,,,,3.97245697329377,,,,
Madagascar,2000,,,,,,3.96724035608309,,,,
Madagascar,1999,,,,,,4.02164317507418,,,,
Madagascar,1998,,,,,,4.07604599406528,,,,
Madagascar,1997,,,,,,4.13044881305638,,,,
Madagascar,1996,,,,,,4.18485163204748,,,,
Madagascar,1995,,,,,,4.23925445103858,,,,
Madagascar,1994,,,,,,4.29365727002967,,,,
Madagascar,1993,,,,,,4.34806008902077,,,,
Madagascar,1992,,,,,,4.40246290801187,,,,
Madagascar,1991,,,,,,4.45686572700297,,,,
Madagascar,1990,,,,,,4.51126854599407,,,,
Russian Federation,2020,,,,,,1.50324675324675,,,,
Russian Federation,2019,,,,,,1.50324675324675,,,,
Russian Federation,2018,,,,,,1.50324675324675,,,,
Russian Federation,2017,,,,,,1.49373840445269,,,,
Russian Federation,2016,,,,,,1.50255102040816,,,,
Russian Federation,2015,,,,,,1.44805194805195,,,,
Russian Federation,2014,,,,,,1.64216141001855,,,,
Russian Federation,2013,,,,,,1.41465677179963,,,,
Russian Federation,2012,,,,,,1.48423005565863,,,,
Russian Federation,2011,,,,,,1.43475572047078,,,,
Russian Federation,2010,,,,,,1.61641929499072,,,,
Russian Federation,2009,,,,,,1.45485466913961,,,,
Russian Federation,2008,,,,,,1.46490414347635,,,,
Russian Federation,2007,,,,,,1.47495361781076,,,,
Russian Federation,2006,,,,,,1.48500309214518,,,,
Russian Federation,2005,,,,,,1.60714285714286,,,,
Russian Federation,2004,,,,,,1.50510204081633,,,,
Russian Federation,2003,,,,,,1.51515151515074,,,,
Russian Federation,2002,,,,,,1.52520098948748,,,,
Russian Federation,2001,,,,,,1.53525046382189,,,,
Russian Federation,2000,,,,,,1.76020408163265,,,,
Russian Federation,1999,,,,,,1.6101797862013,,,,
Russian Federation,1998,,,,,,1.64575050799629,,,,
Russian Federation,1997,,,,,,1.68132122979128,,,,
Russian Federation,1996,,,,,,1.71689195158627,,,,
Russian Federation,1995,,,,,,1.75246267338126,,,,
Russian Federation,1994,,,,,,1.78803339517625,,,,
Russian Federation,1993,,,,,,2.0489332096475,,,,
Russian Federation,1992,,,,,,2.30983302411874,,,,
Russian Federation,1991,,,,,,,,,,
Russian Federation,1990,,,,,,,,,,
Suriname,2020,,,,,,0.622121212121212,,,,
Suriname,2019,,,,,,0.622121212121212,,,,
Suriname,2018,,,,,,0.622121212121212,,,,
Suriname,2017,,,,,,0.622121212121212,,,,
Suriname,2016,,,,,,0.622121212121212,,,,
Suriname,2015,,,,,,0.622121212121212,,,,
Suriname,2014,,,,,,0.622121212121212,,,,
Suriname,2013,,,,,,0.622121212121212,,,,
Suriname,2012,,,,,,0.622121212121212,,,,
Suriname,2011,,,,,,0.622121212121212,,,,
Suriname,2010,,,,,,0.622121212121212,,,,
Suriname,2009,,,,,,0.622121212121212,,,,
Suriname,2008,,,,,,0.622121212121212,,,,
Suriname,2007,,,,,,0.622121212121212,,,,
Suriname,2006,,,,,,0.622121212121212,,,,
Suriname,2005,,,,,,0.631228956262626,,,,
Suriname,2004,,,,,,0.64033670030303,,,,
Suriname,2003,,,,,,0.649444444444444,,,,
Suriname,2002,,,,,,0.658552188585859,,,,
Suriname,2001,,,,,,0.667659932626263,,,,
Suriname,2000,,,,,,0.676767676767677,,,,
Suriname,1999,,,,,,0.66045066040404,,,,
Suriname,1998,,,,,,0.644133644141414,,,,
Suriname,1997,,,,,,0.627816627777778,,,,
Suriname,1996,,,,,,0.611499611515152,,,,
Suriname,1995,,,,,,0.595182595151515,,,,
Suriname,1994,,,,,,0.578865578888889,,,,
Suriname,1993,,,,,,0.562548562525253,,,,
Suriname,1992,,,,,,0.546231546262626,,,,
Suriname,1991,,,,,,0.52991452989899,,,,
Suriname,1990,,,,,,0.513597513636364,,,,
Sweden,2020,,,,,,1.45204678362573,,,,
Sweden,2019,,,,,,1.43941520467836,,,,
Sweden,2018,,,,,,1.42678362573099,,,,
Sweden,2017,,,,,,1.41415204678363,,,,
Sweden,2016,,,,,,1.40152046783626,,,,
Sweden,2015,,,,,,1.38888888888889,,,,
Sweden,2014,,,,,,1.42561403508772,,,,
Sweden,2013,,,,,,1.46233918128655,,,,
Sweden,2012,,,,,,1.49906432748538,,,,
Sweden,2011,,,,,,1.53578947368421,,,,
Sweden,2010,,,,,,1.57251461988304,,,,
Sweden,2009,,,,,,1.56101364520468,,,,
Sweden,2008,,,,,,1.5495126705848,,,,
Sweden,2007,,,,,,1.53801169590643,,,,
Sweden,2006,,,,,,1.53830409356725,,,,
Sweden,2005,,,,,,1.53859649122807,,,,
Sweden,2004,,,,,,1.54736842105263,,,,
Sweden,2003,,,,,,1.55614035087719,,,,
Sweden,2002,,,,,,1.56491228070175,,,,
Sweden,2001,,,,,,1.56491228070175,,,,
Sweden,2000,,,,,,1.5719298245614,,,,
Sweden,1999,,,,,,1.57641325538012,,,,
Sweden,1998,,,,,,1.58089668614035,,,,
Sweden,1997,,,,,,1.58538011695906,,,,
Sweden,1996,,,,,,1.58947368421053,,,,
Sweden,1995,,,,,,1.59356725146199,,,,
Sweden,1994,,,,,,1.64191033140351,,,,
Sweden,1993,,,,,,1.69025341128655,,,,
Sweden,1992,,,,,,1.73859649122807,,,,
Sweden,1991,,,,,,1.73713450292398,,,,
Sweden,1990,,,,,,1.73567251461988,,,,
Togo,2020,,,,,,1.93913043478261,,,,
Togo,2019,,,,,,1.93913043478261,,,,
Togo,2018,,,,,,1.93913043478261,,,,
Togo,2017,,,,,,1.93913043478261,,,,
Togo,2016,,,,,,1.93913043478261,,,,
Togo,2015,,,,,,1.93913043478261,,,,
Togo,2014,,,,,,1.93913043478261,,,,
Togo,2013,,,,,,1.93913043478261,,,,
Togo,2012,,,,,,1.93913043478261,,,,
Togo,2011,,,,,,1.93913043478261,,,,
Togo,2010,,,,,,1.93913043478261,,,,
Togo,2009,,,,,,1.93913043478261,,,,
Togo,2008,,,,,,1.93913043478261,,,,
Togo,2007,,,,,,1.93913043478261,,,,
Togo,2006,,,,,,1.93913043478261,,,,
Togo,2005,,,,,,1.93913043478261,,,,
Togo,2004,,,,,,1.78260869565217,,,,
Togo,2003,,,,,,1.62608695652174,,,,
Togo,2002,,,,,,1.4695652173913,,,,
Togo,2001,,,,,,1.47246376782609,,,,
Togo,2000,,,,,,1.47536231913043,,,,
Togo,1999,,,,,,1.42274247478261,,,,
Togo,1998,,,,,,1.37012263130435,,,,
Togo,1997,,,,,,1.31750278695652,,,,
Togo,1996,,,,,,1.26488294347826,,,,
Togo,1995,,,,,,1.21226309913043,,,,
Togo,1994,,,,,,1.15964325565217,,,,
Togo,1993,,,,,,1.10702341130435,,,,
Togo,1992,,,,,,1.05440356782609,,,,
Togo,1991,,,,,,1.00178372347826,,,,
Togo,1990,,,,,,0.94916388,,,,
Zimbabwe,2020,,,,,,30.7616774143556,,,,
Zimbabwe,2019,,,,,,30.7616774143556,,,,
Zimbabwe,2018,,,,,,30.7616774143556,,,,
Zimbabwe,2017,,,,,,27.2349102773246,,,,
Zimbabwe,2016,,,,,,27.7487765089723,,,,
Zimbabwe,2015,,,,,,27.6916802610114,,,,
Zimbabwe,2014,,,,,,27.8701060358891,,,,
Zimbabwe,2013,,,,,,28.0485318107667,,,,
Zimbabwe,2012,,,,,,28.2269575856444,,,,
Zimbabwe,2011,,,,,,28.4082381729201,,,,
Zimbabwe,2010,,,,,,28.5859502446982,,,,
Zimbabwe,2009,,,,,,28.7622349102773,,,,
Zimbabwe,2008,,,,,,28.940660685155,,,,
Zimbabwe,2007,,,,,,29.1190864600326,,,,
Zimbabwe,2006,,,,,,30.1549755301794,,,,
Zimbabwe,2005,,,,,,31.1908646003263,,,,
Zimbabwe,2004,,,,,,32.2267536704731,,,,
Zimbabwe,2003,,,,,,33.2626427406199,,,,
Zimbabwe,2002,,,,,,34.2985318107667,,,,
Zimbabwe,2001,,,,,,32.6753670473083,,,,
Zimbabwe,2000,,,,,,31.0522022838499,,,,
Zimbabwe,1999,,,,,,29.4290375203915,,,,
Zimbabwe,1998,,,,,,27.8058727569331,,,,
Zimbabwe,1997,,,,,,26.1827079934747,,,,
